Feature ID	Taxon	Confidence
69e694d59109dbf8074b49590d20e9da	d__Eukaryota	0.989071643
3bbda148c5bfed149ecaa924735f5dcd	d__Eukaryota	1
e5afbf19ddfcf1869ccf249584c195b1	d__Eukaryota	0.9999889
fb248916fd2470d9fd907caab07ab79d	d__Eukaryota	0.999601395
5b372a3a35e1bd39da790221f50634f6	d__Eukaryota	0.999990118
4644355fe146426e6b19f90d76f5afb9	d__Eukaryota	0.844803692
a8abfc03a02ba7c104ee2ecf442e95bc	d__Eukaryota	0.855895131
3dd233cc5dcc90dc8e507fa5681adc2b	d__Eukaryota	0.990279564
456a0b48552123f65f4b41a06773ec81	d__Eukaryota	0.988180953
8f13b5048bb19ad49844cf2c5e3110eb	d__Eukaryota	0.999993396
c2d3fbdfb26b9572a01b7e8d584b66a7	d__Eukaryota	0.999277365
a90c2eca6cb9fe5053d5ac799aac79fd	d__Eukaryota	0.952005845
91ec61973ba1b0ca041bbae55a6baa09	d__Eukaryota	0.999999739
2b1aee07736dbe219e0b3c52d490b3e1	d__Eukaryota	0.99999994
16756edbde642cdb904914aa97584fde	d__Eukaryota	0.965405145
8092fb85cef0028467e26f81e3cbec4c	d__Eukaryota	0.99838592
7525db36c9e6e4fa35c4b0e46a1429c6	d__Eukaryota	0.986185357
9840bdd39424c6fb10c0e27f7acf5211	d__Eukaryota	0.999999221
68436e88140b01a0417e6101b30e48b9	d__Eukaryota	0.996772244
a49556d3ba2f9488242a55338b9e5928	d__Eukaryota	0.999031125
0e66a5e4a989a3c5f1acc4c2d63a2101	d__Eukaryota	0.869498584
3bd896cbcb29f661c466f880b823765e	d__Eukaryota	0.999092225
fbb5dec64ad7eb99efe068ed79c6aa1e	d__Eukaryota	0.999978632
f58e4d9aaec9f22303182e1d1e5fe7d3	d__Eukaryota	0.988124026
c341e9acc371fa6a949facc202cbeb25	d__Eukaryota	0.995810416
2c80b3d4a623ffc212fbf46b3e78ae15	d__Eukaryota	0.99429203
57d98dbe0c3ba7fa91bf5f695a4c77b8	d__Eukaryota	0.999359477
6308f1ca622ce3658ea35d02e52364d0	d__Eukaryota	0.86061332
3c93c5bcfc6d6093883d406883823f77	d__Eukaryota	0.999952233
f73679a4ed4bf65b4912ca065a0ec75f	d__Eukaryota	0.958320037
afb21daf7668cd1b9fc733c4f3b61589	d__Eukaryota	0.998840239
a507168787f0d9167a0181b8316d690b	d__Eukaryota	0.999999986
37cfaf742981714bfe92fb7889da014f	d__Eukaryota	0.982844701
d979c113980a2ac3897301d8343e2783	d__Eukaryota	0.85961215
21763bae0c269592bd5040cda8d1935f	d__Eukaryota	0.999995238
77cd7824003216a886742809bbb680b1	d__Eukaryota	0.999999891
fd0551f4e949544b81671f1a1d758174	d__Eukaryota	0.9999999
5a147c8c0d70769223e7a64ec7461a0e	d__Eukaryota	0.996436769
82ba613659c6df95748d5690940c4ab7	d__Eukaryota	0.999999944
80630177780329ebf8e3c52a2e038925	d__Eukaryota	0.999902101
08010fb8e20956070f27a8091242da4f	d__Eukaryota	0.996177127
6d95bcc354e9806a35585287e615e932	d__Eukaryota	0.999964164
c45a5ff7f639b8cb93015e95f9d64f7a	d__Eukaryota	0.999957169
24ccf808780c5393ffbef3165da61ace	d__Eukaryota	0.999993095
f46c472c32d6642f863d15f3abe18bcb	d__Eukaryota	0.98874808
5056e369cfa490c431ecbd5b981c0009	d__Eukaryota	1
3c21a72d73783eb86f372d19f637e919	d__Eukaryota	0.999529953
b087e28c7aa3a5fceb5e589d95e4fe00	d__Eukaryota	0.999800024
51ae8f179d529e7d7ac350eb64e1450e	d__Eukaryota	0.998942752
402392bbe077097ece8fb48d96c5ba53	d__Eukaryota	0.99998199
28b959d796f1452dd55ccac62e0b3ea0	d__Eukaryota	0.993621895
b8e39f095e7bc3f46c0445d160abd4d8	d__Eukaryota	0.977069861
1c12d56c01d3c95e61ac5b7f64649bd8	d__Eukaryota	0.999784759
644054bcdac0603a55f7bcdf485f28ef	d__Eukaryota	0.999999883
dd1528e640836caa2ffe647b27e70a47	d__Eukaryota	0.999999979
db6be87a5c0ffbeff14c48f5a9240e56	d__Eukaryota	0.999993964
ca51b7e543ba1331c15794815f41cf2f	d__Eukaryota	0.999852306
6c7d0dcd0a0c70723d493eccfd7818bc	d__Eukaryota	0.889005866
e3cf1e16e30cf151d64d5edfadff095a	d__Eukaryota	0.868642397
f0ef19b8f8aa93a1765931ee0e36efd9	d__Eukaryota	0.987592859
bcbdb9f53758869077efa0b8ca668ed0	d__Eukaryota	0.999929736
5c5eb4aa218707a03708993ee1e4ff45	d__Eukaryota	0.999996014
dbbbca9a7a06748bebaa61cc6499cea4	d__Eukaryota	0.999989169
d62f98100e22c2d33c0ec400e43d13da	d__Eukaryota	0.999989563
26b9abdcf9f40f24722140c205e554b6	d__Eukaryota	0.797595447
298ad317e59ef8796594cab383e53749	d__Eukaryota	0.999168472
bcce7ae66167e74e030e892f5a1afe8a	d__Eukaryota	1
091f25b4f4366f5fd24867ed3b9bcae4	d__Eukaryota	0.999809071
4200a059f66510a8dfc4a371e7fa2644	d__Eukaryota	0.999987308
9273fc36eba93616e20ca598429fa94f	d__Eukaryota	0.999671512
