SampleID	season	sample_site	add_0c	facility	decomp_stage	sample_type
soil.face.CMU.16.03.2016.3.day21	spring	soil.face	164.7222222	CMU	active	soil
soil.face.CMU.16.03.2016.3.day3	spring	soil.face	25.83333334	CMU	early	soil
soil.face.CMU.16.03.2016.3.day4	spring	soil.face	35.83333334	CMU	early	soil
soil.face.CMU.16.03.2016.3.day5	spring	soil.face	47.22222223	CMU	early	soil
soil.face.CMU.16.03.2016.3.day6	spring	soil.face	52.50000001	CMU	active	soil
soil.face.CMU.16.03.2016.3.day7	spring	soil.face	57.22222223	CMU	active	soil
soil.face.CMU.16.03.2016.3.day8	spring	soil.face	66.11111112	CMU	active	soil
soil.face.CMU.16.03.2016.3.day9	spring	soil.face	73.05555556	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day1	spring	soil.face	0	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day10	spring	soil.face	68.05555556	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day11	spring	soil.face	80.27777778	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day12	spring	soil.face	87.77777778	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day13	spring	soil.face	91.66666667	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day14	spring	soil.face	96.11111111	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day15	spring	soil.face	102.7777778	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day16	spring	soil.face	111.3888889	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day17	spring	soil.face	122.7777778	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day18	spring	soil.face	136.9444445	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day19	spring	soil.face	149.7222222	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day2	spring	soil.face	7.777777778	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day20	spring	soil.face	160	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day21	spring	soil.face	173.6111111	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day3	spring	soil.face	16.66666667	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day4	spring	soil.face	29.72222223	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day5	spring	soil.face	40.00000001	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day6	spring	soil.face	44.72222223	CMU	early	soil
soil.face.CMU.16.04.2016.mo.day7	spring	soil.face	50.83333334	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day8	spring	soil.face	57.77777778	CMU	active	soil
soil.face.CMU.16.04.2016.mo.day9	spring	soil.face	62.22222223	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day1	spring	soil.face	0	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day10	spring	soil.face	79.72222223	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day11	spring	soil.face	93.33333334	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day12	spring	soil.face	110.2777778	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day13	spring	soil.face	123.3333333	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day14	spring	soil.face	136.6666667	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day15	spring	soil.face	150	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day16	spring	soil.face	164.7222222	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day17	spring	soil.face	179.7222222	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day18	spring	soil.face	194.7222222	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day19	spring	soil.face	200.8333333	CMU	advanced	soil
soil.face.CMU.16.05.2016.mo.day2	spring	soil.face	7.5	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day20	spring	soil.face	207.5	CMU	advanced	soil
soil.face.CMU.16.05.2016.mo.day21	spring	soil.face	214.1666667	CMU	advanced	soil
soil.face.CMU.16.05.2016.mo.day3	spring	soil.face	11.38888889	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day4	spring	soil.face	15.83333333	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day5	spring	soil.face	22.5	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day6	spring	soil.face	31.11111111	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day7	spring	soil.face	42.5	CMU	early	soil
soil.face.CMU.16.05.2016.mo.day8	spring	soil.face	56.66666667	CMU	active	soil
soil.face.CMU.16.05.2016.mo.day9	spring	soil.face	69.44444445	CMU	active	soil
soil.face.CMU.16.09.2016.07.26.day1	summer	soil.face	0	CMU	early	soil
soil.face.CMU.16.09.2016.07.27.day2	summer	soil.face	28.3	CMU	early	soil
soil.face.CMU.16.09.2016.07.28.day3	summer	soil.face	57.45	CMU	active	soil
soil.face.CMU.16.09.2016.07.29.day4	summer	soil.face	86.6	CMU	active	soil
soil.face.CMU.16.09.2016.07.30.day5	summer	soil.face	114.7	CMU	active	soil
soil.face.CMU.16.09.2016.07.31.day6	summer	soil.face	142.45	CMU	active	soil
soil.face.CMU.16.09.2016.08.01.day7	summer	soil.face	169.4	CMU	active	soil
soil.face.CMU.16.09.2016.08.02.day8	summer	soil.face	196.65	CMU	active	soil
soil.face.CMU.16.09.2016.08.03.day9	summer	soil.face	225	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.04.day10	summer	soil.face	248.35	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.05.day11	summer	soil.face	269.7	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.06.day12	summer	soil.face	293.3	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.07.day13	summer	soil.face	317.75	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.08.day14	summer	soil.face	343.3	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.09.day15	summer	soil.face	371.35	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.10.day16	summer	soil.face	397.75	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.11.day17	summer	soil.face	422.75	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.12.day18	summer	soil.face	446.35	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.13.day19	summer	soil.face	471.65	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.14.day20	summer	soil.face	496.4	CMU	advanced	soil
soil.face.CMU.16.09.2016.08.15.day21	summer	soil.face	521.95	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.06.day1	summer	soil.face	0	CMU	early	soil
soil.face.CMU.16.10.2016.08.07.day2	summer	soil.face	24.45	CMU	early	soil
soil.face.CMU.16.10.2016.08.08.day3	summer	soil.face	50	CMU	early	soil
soil.face.CMU.16.10.2016.08.09.day4	summer	soil.face	78.05	CMU	active	soil
soil.face.CMU.16.10.2016.08.10.day5	summer	soil.face	104.45	CMU	active	soil
soil.face.CMU.16.10.2016.08.11.day6	summer	soil.face	129.45	CMU	active	soil
soil.face.CMU.16.10.2016.08.12.day7	summer	soil.face	153.05	CMU	active	soil
soil.face.CMU.16.10.2016.08.13.day8	summer	soil.face	178.35	CMU	active	soil
soil.face.CMU.16.10.2016.08.14.day9	summer	soil.face	203.1	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.15.day10	summer	soil.face	228.65	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.16.day11	summer	soil.face	255.05	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.17.day12	summer	soil.face	280.3	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.18.day13	summer	soil.face	303.9	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.19.day14	summer	soil.face	327.5	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.20.day15	summer	soil.face	351.95	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.21.day16	summer	soil.face	376.1	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.22.day17	summer	soil.face	400	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.23.day18	summer	soil.face	421.7	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.24.day19	summer	soil.face	443.9	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.25.day20	summer	soil.face	464.75	CMU	advanced	soil
soil.face.CMU.16.10.2016.08.26.day21	summer	soil.face	483.95	CMU	advanced	soil
soil.face.CMU.16.12.2016.10.day.day1	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day10	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day2	fall	soil.face	5.55	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day3	fall	soil.face	11.1	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day4	fall	soil.face	14.4	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day5	fall	soil.face	16.9	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day6	fall	soil.face	20.8	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day7	fall	soil.face	25.8	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day8	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.10.day.day9	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day11	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day12	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day13	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day14	fall	soil.face	26.1	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day15	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day16	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day17	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day18	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day19	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day20	fall	soil.face	27.5	CMU	early	soil
soil.face.CMU.16.12.2016.11.day.day21	fall	soil.face	31.1	CMU	early	soil
soil.face.CMU.16.14.2016.11.day.day1	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.11.day.day2	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day10	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day11	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day12	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day13	fall	soil.face	5	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day14	fall	soil.face	6.95	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day15	fall	soil.face	6.95	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day16	fall	soil.face	8.05	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day17	fall	soil.face	12.75	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day18	fall	soil.face	19.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day19	fall	soil.face	19.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day20	fall	soil.face	19.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day21	fall	soil.face	19.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day3	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day4	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day5	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day6	fall	soil.face	0	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day7	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day8	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.14.2016.12.day.day9	fall	soil.face	1.4	CMU	early	soil
soil.face.CMU.16.15.2016.12.day1	winter	soil.face	0	CMU	early	soil
soil.face.CMU.16.15.2016.12.day10	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day11	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day12	winter	soil.face	12.7	CMU	early	soil
soil.face.CMU.16.15.2016.12.day13	winter	soil.face	17.15	CMU	early	soil
soil.face.CMU.16.15.2016.12.day14	winter	soil.face	18.8	CMU	early	soil
soil.face.CMU.16.15.2016.12.day15	winter	soil.face	18.8	CMU	early	soil
soil.face.CMU.16.15.2016.12.day16	winter	soil.face	18.8	CMU	early	soil
soil.face.CMU.16.15.2016.12.day17	winter	soil.face	18.8	CMU	early	soil
soil.face.CMU.16.15.2016.12.day18	winter	soil.face	19.35	CMU	early	soil
soil.face.CMU.16.15.2016.12.day19	winter	soil.face	19.35	CMU	early	soil
soil.face.CMU.16.15.2016.12.day2	winter	soil.face	0	CMU	early	soil
soil.face.CMU.16.15.2016.12.day20	winter	soil.face	19.35	CMU	early	soil
soil.face.CMU.16.15.2016.12.day3	winter	soil.face	1.1	CMU	early	soil
soil.face.CMU.16.15.2016.12.day4	winter	soil.face	5.8	CMU	early	soil
soil.face.CMU.16.15.2016.12.day5	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day6	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day7	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day8	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2016.12.day9	winter	soil.face	12.45	CMU	early	soil
soil.face.CMU.16.15.2017.01.day21	winter	soil.face	19.35	CMU	early	soil
soil.face.CMU.17.01.2017.01.day1	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day10	winter	soil.face	12.25	CMU	early	soil
soil.face.CMU.17.01.2017.01.day11	winter	soil.face	16.4	CMU	early	soil
soil.face.CMU.17.01.2017.01.day12	winter	soil.face	20.3	CMU	early	soil
soil.face.CMU.17.01.2017.01.day13	winter	soil.face	22.8	CMU	early	soil
soil.face.CMU.17.01.2017.01.day14	winter	soil.face	24.75	CMU	early	soil
soil.face.CMU.17.01.2017.01.day15	winter	soil.face	26.7	CMU	early	soil
soil.face.CMU.17.01.2017.01.day16	winter	soil.face	26.7	CMU	early	soil
soil.face.CMU.17.01.2017.01.day17	winter	soil.face	27.8	CMU	early	soil
soil.face.CMU.17.01.2017.01.day18	winter	soil.face	28.65	CMU	early	soil
soil.face.CMU.17.01.2017.01.day19	winter	soil.face	28.95	CMU	early	soil
soil.face.CMU.17.01.2017.01.day2	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day20	winter	soil.face	33.4	CMU	early	soil
soil.face.CMU.17.01.2017.01.day21	winter	soil.face	33.65	CMU	early	soil
soil.face.CMU.17.01.2017.01.day22	winter	soil.face	33.65	CMU	early	soil
soil.face.CMU.17.01.2017.01.day3	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day4	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day5	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day6	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.01.2017.01.day7	winter	soil.face	0.85	CMU	early	soil
soil.face.CMU.17.01.2017.01.day8	winter	soil.face	6.15	CMU	early	soil
soil.face.CMU.17.01.2017.01.day9	winter	soil.face	8.65	CMU	early	soil
soil.face.CMU.17.04.2017.03.day1	winter	soil.face	0	CMU	early	soil
soil.face.CMU.17.04.2017.03.day10	winter	soil.face	127.45	CMU	active	soil
soil.face.CMU.17.04.2017.03.day11	winter	soil.face	144.95	CMU	active	soil
soil.face.CMU.17.04.2017.03.day12	winter	soil.face	162.45	CMU	active	soil
soil.face.CMU.17.04.2017.03.day13	winter	soil.face	180.25	CMU	active	soil
