d__Eukaryota;k__Alveolata;p__Ciliophora;ps__Ciliophora;c__Intramacronucleata;cs__Intramacronucleata;o__Spirotrichea;os__Spirotrichea;f__Hypotrichia;fs__Hypotrichia;__;__,0.0024810926465468736
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Pezizomycotina;c__Eurotiomycetes;cs__Eurotiomycetes;o__Eurotiales;os__Eurotiales;f__Trichocomaceae;fs__Trichocomaceae;g__Talaromyces;__,0.002459812879245696
d__Eukaryota;k__Stramenopiles;p__Ochrophyta;ps__Ochrophyta;c__Chrysophyceae;cs__Chrysophyceae;o__Chromulinales;os__Chromulinales;f__Chromulinales;fs__Chromulinales;g__Spumella;__,0.0023718244380064326
d__Eukaryota;k__Fungi;p__Mucoromycota;ps__Mucoromycotina;c__Incertae_Sedis;cs__Incertae_Sedis;o__Umbelopsidales;os__Umbelopsidales;f__Umbelopsidaceae;fs__Umbelopsidaceae;g__Umbelopsis;s__Umbelopsis_ramanniana,0.002356990723113373
d__Eukaryota;k__Rhizaria;p__Cercozoa;ps__Cercozoa;c__Glissomonadida;cs__Glissomonadida;o__Glissomonadida;os__Glissomonadida;f__Glissomonadida;fs__Glissomonadida;g__uncultured;s__metagenome,0.0023523071850101366
d__Eukaryota;k__Discoba;p__Heterolobosea;ps__Heterolobosea;c__Tetramitia;cs__Tetramitia;o__Tetramitia;os__Tetramitia;f__Tetramitia;fs__Tetramitia;g__Allovahlkampfia;s__Allovahlkampfia_sp.,0.002276058046522591
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Saccharomycotina;c__Saccharomycetes;cs__Saccharomycetes;o__Saccharomycetales;os__Saccharomycetales;f__Incertae_Sedis;fs__Incertae_Sedis;g__Starmerella-Candida_clade;__,0.0022506631886319915
d__Eukaryota;k__Fungi;p__Zoopagomycota;ps__Entomophthoromycotina;c__Entomophthoromycetes;cs__Entomophthoromycetes;o__Entomophthorales;os__Entomophthorales;f__Entomophthoraceae;fs__Entomophthoraceae;g__Pandora;s__Pandora_blunckii,0.002244970387388432
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Pezizomycotina;c__Dothideomycetes;cs__Dothideomycetes;o__Pleosporales;os__Pleosporales;f__Pleosporaceae;fs__Pleosporaceae;g__Bipolaris;s__Embellisia_sp.,0.0022366525292387258
d__Eukaryota;k__Chloroplastida;p__Chlorophyta;ps__Chlorophyta;c__Trebouxiophyceae;cs__Trebouxiophyceae;o__Trebouxiophyceae;os__Trebouxiophyceae;f__Trebouxiophyceae;fs__Trebouxiophyceae;g__Trebouxiophyceae;s__Muriella_terrestris,0.0022010680072464604
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Pezizomycotina;c__Dothideomycetes;cs__Dothideomycetes;o__Pleosporales;os__Pleosporales;f__Didymellaceae;fs__Didymellaceae;g__Ascochyta;__,0.002148970067036977
d__Eukaryota;k__Fungi;p__Basidiomycota;ps__Agaricomycotina;c__Tremellomycetes;cs__Tremellomycetes;o__Cystofilobasidiales;os__Cystofilobasidiales;f__Mrakiaceae;fs__Mrakiaceae;g__Udeniomyces;s__Udeniomyces_puniceus,0.002127250419812837
d__Eukaryota;k__Fungi;p__Basidiomycota;ps__Ustilaginomycotina;c__Malasseziomycetes;cs__Malasseziomycetes;o__Malasseziales;os__Malasseziales;f__Malasseziaceae;fs__Malasseziaceae;g__Malassezia;__,0.002110183712763608
d__Eukaryota;k__Amoebozoa;p__Amoebozoa;ps__Amoebozoa;c__Tubulinea;cs__Arcellinida;o__Echinamoebida;os__Echinamoebida;f__Echinamoebida;fs__Echinamoebida;g__Vermamoeba;s__Vermamoeba_vermiformis,0.0020577141062242273
d__Eukaryota;k__Alveolata;p__Apicomplexa;ps__Apicomplexa;c__Novel_Apicomplexa_Class_2;cs__Novel_Apicomplexa_Class_2;o__Novel_Apicomplexa_Class_2;os__Novel_Apicomplexa_Class_2;f__Novel_Apicomplexa_Class_2;fs__Novel_Apicomplexa_Class_2;g__Novel_Apicomplexa_Class_2;s__Polyplicarium_citrusae,0.0020399950182717038
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Saccharomycotina;c__Saccharomycetes;cs__Saccharomycetes;o__Saccharomycetales;os__Saccharomycetales;f__Dipodascaceae;fs__Dipodascaceae;g__Yarrowia;__,0.0020249968044375394
d__Eukaryota;k__Fungi;p__Ascomycota;ps__Pezizomycotina;c__Pezizomycetes;cs__Pezizomycetes;o__Pezizales;os__Pezizales;f__Incertae_Sedis;fs__Incertae_Sedis;g__Pulchromyces;s__Pulchromyces_fimicola,0.0019553058171757824
d__Eukaryota;k__Fungi;p__Basidiomycota;ps__Agaricomycotina;c__Tremellomycetes;cs__Tremellomycetes;o__Trichosporonales;os__Trichosporonales;f__Trichosporonaceae;fs__Trichosporonaceae;g__Apiotrichum;s__Apiotrichum_laibachii,0.0019544004185323084
d__Eukaryota;k__Rhizaria;p__Cercozoa;ps__Cercozoa;__;__;__;__;__;__;__;__,0.0019484802385571587
